Total Ticket Price,Ticket Price Variance to Meal Deal Earnings,Total Meal Deal Earnings,Total Excess,TicketID,MemberID
10,1.67,5,3.33,328198,997848
29.5,-13.63,5,38.13,320177,0
11,1.5,5,4.5,102663,0
13,-1.33,5,9.33,217478,0
19.5,-17,5,31.5,210858,0
18,3,15,0,109972,0
11,0,5,6,108179,0
13,3,10,0,104442,0
26,-9,5,30,114456,0
23,-1,5,19,108659,997555
15.5,0.25,10,5.25,205220,0
19,-1,5,15,219678,997500
18.5,3.33,10,5.17,227684,0
30.5,-19.4,5,44.9,201807,0
21.5,-6.83,5,23.33,316640,993628
16.5,1.5,15,0,229591,0
14.5,2,10,2.5,227041,0
35.5,-0.75,20,16.25,101107,0
7.5,0.75,5,1.75,301498,995935
15,0.5,5,9.5,123049,0
23,1.25,15,6.75,106978,0
17,-5.33,5,17.33,320960,0
27,0,15,12,328363,0
8.5,1.25,5,2.25,309634,0
16,-1,5,12,122437,0
26,0.5,15,10.5,207832,993331
31,-14.25,10,35.25,319406,0
12,2,5,5,229723,0
13.5,1,5,7.5,203963,0
9,2,5,2,110865,0
17,-1.33,10,8.33,302234,0
12.5,1.5,10,1,217717,0
17,-1,5,13,119743,0
21,1.2,15,4.8,322757,992518
14,0.67,5,8.33,207663,0
7.5,-1.5,5,4,326128,995728
29.5,4.5,20,5,113031,990580
10,2,5,3,121914,0
19.5,-3,5,17.5,318929,0
33,-6.75,15,24.75,214139,0
12,1.4,5,5.6,312410,0
12,-1,5,8,212830,0
22.5,-2.67,10,15.17,207184,0
36.5,-6,10,32.5,106254,0
8,1,5,2,102539,0
12,0.25,5,6.75,309251,990622
13.5,1.5,10,2,219917,0
22.5,1.92,10,10.58,311167,0
16.5,1.08,10,5.42,209572,0
6,-0.5,5,1.5,310528,0
7,1,5,1,227346,995660
15,-6.67,5,16.67,223134,0
26.5,-5.8,5,27.3,131039,0
14.5,1.17,10,3.33,111470,0
25,-9,5,29,305934,0
16,-2.17,5,13.17,123538,994575
20.5,-1.1,5,16.6,121543,0
15,2.5,10,2.5,110183,0
14,-2,5,11,126764,0
19.5,-3,5,17.5,213241,0
22.5,-4.83,10,17.33,126079,999299
16.5,-0.5,10,7,311975,0
9.5,-2.5,5,7,213364,0
36,-5,5,36,219776,0
7,2,5,0,103289,0
10.5,1.83,5,3.67,321975,0
15.5,-1,5,11.5,206119,0
11.5,1.75,5,4.75,324798,0
32,1,15,16,203188,0
33,-24,5,52,119346,0
11,2,5,4,302058,0
25,-6.07,5,26.07,212140,0
18.5,-1.5,5,15,307575,0
10.5,-0.75,5,6.25,117689,0
15.5,1.5,5,9,319695,0
11.5,-1.75,5,8.25,109416,0
24,-4.33,10,18.33,123739,0
12.5,1.5,10,1,300560,0
20.5,1.5,10,9,215052,0
11.5,-0.5,5,7,213771,0
18.5,-3.5,5,17,209238,0
15.5,-0.5,5,11,105724,0
26.5,-4.21,5,25.71,205221,0
38,-9.17,10,37.17,103812,0
9.5,1.5,5,3,129744,0
13,-1.25,5,9.25,316708,0
10,0.75,5,4.25,325313,0
12.5,2.5,10,0,228122,0
21.5,-1.9,5,18.4,217479,0
12,0.75,5,6.25,126625,0
29.5,-7.33,5,31.83,326459,0
19,-1.67,5,15.67,219391,0
19,-3.33,10,12.33,123547,994868
12.5,-0.5,5,8,222170,991030
26.5,-0.5,15,12,200908,0
11.5,0.5,5,6,129199,0
19,-1.67,5,15.67,317662,0
10.5,0.5,5,5,123172,0
29.5,-7.3,5,31.8,321074,0
21,-1.5,5,17.5,104574,0
20,-3.5,10,13.5,228839,0
12,1.33,5,5.67,204617,0
7.5,0.75,5,1.75,207967,0
22,2.67,10,9.33,124326,0
15,3,10,2,214921,0
6,1,5,0,115772,0
11.5,1.5,5,5,107757,0
10,1.5,5,3.5,206287,0
17.5,1.29,5,11.21,119514,0
10,1.5,5,3.5,107525,0
11.5,0.83,5,5.67,326958,0
13.5,-0.75,5,9.25,113906,990194
19,-2,5,16,300792,0
18,0.05,10,7.95,328113,0
20,-11.5,5,26.5,325747,999107
38.5,-1.5,15,25,321242,0
13,0.33,5,7.67,229232,0
16,1.5,5,9.5,218605,0
13,0,5,8,211641,0
15,-2.25,5,12.25,323037,0
20,-0.5,10,10.5,318644,0
9.5,0.75,5,3.75,213696,990282
16,4,10,2,309479,0
14.5,2.33,5,7.17,317363,0
20.5,2.83,10,7.67,112908,0
8.5,0.17,5,3.33,310810,0
26,-5,5,26,302976,0
18,-3,5,16,102040,0
27.5,-12.75,5,35.25,230588,0
16,1.67,5,9.33,319527,0
26.5,-3.5,5,25,122656,0
14,1.5,10,2.5,126537,0
10.5,1.75,5,3.75,203555,0
9.5,-0.5,5,5,212539,0
17.5,-0.5,10,8,203507,998288
15,0,5,10,309912,0
22,-3,10,15,223614,0
9,-2,5,6,121309,0
14,1.33,5,7.67,314439,0
23.5,-5.46,5,23.96,315726,0
22.5,-11.38,10,23.88,119749,997798
12.5,1.5,10,1,227725,0
28.5,-3.67,10,22.17,211142,0
12,0.5,5,6.5,220906,0
16.5,1.17,5,10.33,324694,0
16.5,2.33,10,4.17,213404,0
18.5,1.83,10,6.67,123340,0
31,-5,15,21,113523,0
27,0.45,15,11.55,313541,0
22,-5,5,22,315131,0
14,-2,5,11,103855,0
22,-8.33,5,25.33,101979,0
23,0,5,18,112639,996694
25,-3,5,23,200935,0
25.5,-4.25,15,14.75,101412,0
18,3.33,10,4.67,330357,0
15.5,-11.25,5,21.75,318583,0
23.5,-4,10,17.5,113584,0
24.5,-2.25,20,6.75,114482,0
14,-1.8,5,10.8,220152,995871
31,1.25,10,19.75,206707,0
18,1.75,5,11.25,308702,0
21,3.42,10,7.58,324951,991531
29.5,2.5,15,12,315789,0
21.5,-4.8,5,21.3,207497,0
25.5,-1.25,5,21.75,300100,0
11,1,10,0,129787,0
29,-4.2,10,23.2,118127,0
16,-1.25,5,12.25,110014,0
31,2.75,20,8.25,111304,0
19.5,3.25,15,1.25,302093,990680
13.5,2.17,10,1.33,217516,0
9.5,1.25,5,3.25,130054,0
18,0.32,5,12.68,219819,0
20.5,-6.83,5,22.33,100131,0
18.5,-2.5,10,11,317296,0
16.5,2.3,10,4.2,122268,0
29.5,-4,10,23.5,121697,0
14.5,2.83,10,1.67,300682,990196
17,-7.5,5,19.5,203744,0
12,2,5,5,224067,990374
34.5,8.17,25,1.33,307548,0
41.5,-2.5,10,34,302396,0
11,1,10,0,227662,0
27.5,0,15,12.5,229326,990614
11,0.5,5,5.5,301229,0
9,1.33,5,2.67,226727,0
24,-14.17,5,33.17,115972,0
26.5,-16,5,37.5,205855,0
30,-5.27,10,25.27,101322,0
18.5,2.5,10,6,306107,0
18,0,5,13,121458,0
28.5,-13.25,10,31.75,211817,0
27,-6,10,23,322288,0
20.5,4,15,1.5,331163,0
19,-1.75,5,15.75,122608,0
19,-0.67,10,9.67,126459,993097
17.5,-0.5,10,8,307760,0
12.5,1.17,5,6.33,222548,0
16,-0.25,5,11.25,325617,990451
28,-0.67,10,18.67,105924,0
32,-12.25,10,34.25,209425,0
31,-8.25,10,29.25,127632,0
14.5,-1,5,10.5,316129,0
12,1.67,5,5.33,303811,0
26,-11.17,10,27.17,309787,995008
11,1,10,0,211449,998226
10.5,2,5,3.5,131171,995020
32,3,20,9,215348,0
26,-1,5,22,217279,0
22,-1,10,13,311407,991360
27,-10.33,5,32.33,330677,999493
20.5,5.5,15,0,104131,0
9,1,5,3,126873,0
11,1.5,5,4.5,103612,0
30,-7.46,10,27.46,204401,0
18.5,-0.25,10,8.75,311629,990199
19.5,-0.25,10,9.75,130844,0
15,-2,5,12,119676,0
19.5,1.75,10,7.75,218676,0
20.5,4,15,1.5,218379,994605
20,3.5,10,6.5,126036,991426
10.5,1.25,5,4.25,129505,0
22,-3.63,5,20.63,202623,0
17.5,-1,5,13.5,108633,0
8,1.5,5,1.5,226769,0
16,-1,5,12,329450,0
29,-14.03,5,38.03,215994,993510
28.5,-2.63,10,21.13,304695,0
14,-11,5,20,200436,0
16,-3,5,14,325104,0
12,1,5,6,124949,993991
15.5,3,10,2.5,230682,0
14,-4,5,13,126959,0
19.5,1.67,10,7.83,201090,0
9,-2,5,6,100196,999630
12.5,2.5,10,0,220110,0
30.5,-5.67,5,31.17,103626,0
8,1,5,2,121348,0
18,-7,5,20,208750,0
14.5,-0.5,5,10,223911,0
18,0.25,5,12.75,113704,0
10,1.67,5,3.33,211743,0
11.5,-1.5,5,8,311638,996260
15.5,3.67,10,1.83,128824,998235
31,-18.75,5,44.75,210074,0
19.5,-0.3,5,14.8,115599,0
11.5,-2,5,8.5,204295,0
29.5,-17.37,5,41.87,120830,0
27,-4.6,10,21.6,121691,997847
21,0.25,5,15.75,223604,992190
14,0,5,9,209511,0
42.5,-20.23,5,57.73,122502,0
9.5,0.75,5,3.75,212790,999843
16,1.67,10,4.33,127718,0
12.5,2.5,10,0,320007,990094
12,2,5,5,312597,0
28.5,-11,5,34.5,316902,0
10,-0.08,5,5.08,130287,0
13,2.5,5,5.5,225952,0
8.5,0.25,5,3.25,223572,0
33.5,-8.75,10,32.25,305214,0
22,5.25,15,1.75,312296,0
9,1,5,3,214324,0
10,0.08,5,4.92,129133,0
18.5,1.83,10,6.67,311703,0
17.5,0.3,10,7.2,330396,0
18.5,2.67,10,5.83,114812,0
21,-1.25,10,12.25,107218,0
6.5,-0.5,5,2,307637,0
34.5,2.71,15,16.79,119536,0
11,1.5,5,4.5,118777,0
21,2.25,10,8.75,329574,0
10.5,0.58,5,4.92,320114,0
15.5,0,10,5.5,316187,0
18,-3.5,5,16.5,306364,0
16,0,5,11,313194,0
28.5,-1.7,15,15.2,327547,0
18.5,-0.33,10,8.83,204163,999407
21.5,-0.17,10,11.67,215246,0
18,0,10,8,112040,992127
31,-5.5,15,21.5,125980,0
7,2,5,0,117891,992803
21.5,-5.7,5,22.2,330849,0
20,-8,5,23,203010,998755
7,2,5,0,127253,0
31.5,-14.5,10,36,111836,0
19.5,-3,5,17.5,105534,0
14.5,0.67,10,3.83,125086,0
24,1.08,10,12.92,207456,0
22,-5.63,5,22.63,216140,0
18,-2.25,5,15.25,219690,995261
14,-1,5,10,115893,997425
9.5,1,5,3.5,207219,0
16,-5.5,5,16.5,110148,0
7,2,5,0,309649,995131
21,6,15,0,127340,998507
18.5,1.5,10,7,131135,0
22.5,0.29,10,12.21,125108,995135
34.5,-1.88,15,21.38,131068,0
23,2.25,15,5.75,307878,0
41,-7.57,5,43.57,226252,0
15.5,-1,5,11.5,311132,0
28.5,-6.5,10,25,127494,0
14,1.33,5,7.67,228916,993434
20.5,-16.5,5,32,221504,0
40,-9.29,5,44.29,306184,999737
19,-3,10,12,124535,0
11.5,-0.5,5,7,327191,0
20.5,-0.13,5,15.63,116717,0
7.5,0.5,5,2,119267,0
24.5,-4.25,10,18.75,105810,0
21.5,-6.83,5,23.33,210437,0
11,1.5,5,4.5,306640,0
10.5,0.75,5,4.75,311414,996857
33.5,4,20,9.5,102366,0
26.5,-3.25,10,19.75,318962,0
17,-3.5,5,15.5,223183,994228
19,0.33,10,8.67,126087,998965
7.5,1,5,1.5,100931,990001
8.5,1.75,5,1.75,301115,0
15,1.5,10,3.5,222658,0
6,1,5,0,307417,0
20,2,10,8,224965,0
30.5,2.1,15,13.4,115208,996257
14.5,1.5,10,3,105391,0
27,-5.9,5,27.9,202567,997260
9,0,5,4,222015,0
23,-10.5,5,28.5,109627,0
14.5,-1,5,10.5,311547,0
16,-4,5,15,220627,0
13,-1.25,5,9.25,328130,0
17.5,-2,5,14.5,217372,0
17,0.9,5,11.1,301478,996514
20.5,5.5,15,0,315709,0
11.5,0.92,5,5.58,329535,0
15,-1.5,5,11.5,216682,0
22,0.5,10,11.5,205790,994489
18,1.33,10,6.67,319160,0
24,-2.67,10,16.67,109838,0
11.5,1.75,5,4.75,308115,0
16.5,1.5,10,5,306405,0
23.5,2.62,15,5.88,108940,0
22,3.3,10,8.7,120363,0
30,-3,10,23,113023,0
18.5,-1.5,5,15,101003,995614
22.5,-3.88,5,21.38,126021,0
29.5,-0.5,20,10,101524,0
26,-7.75,10,23.75,303968,0
20.5,-1.13,10,11.63,303091,0
18,2,10,6,130403,995567
18.5,1.54,5,11.96,100374,0
20.5,4,15,1.5,105575,0
12.5,2.5,10,0,205380,990310
11.5,1.75,5,4.75,210255,0
14,-1.25,5,10.25,115879,0
9.5,0.75,5,3.75,125127,0
10,0.17,5,4.83,217688,997753
11.5,0.92,5,5.58,328637,0
13,-3,5,11,324645,0
13,1.83,5,6.17,221301,0
17,1,10,6,119465,0
29,-0.71,15,14.71,205633,0
17.5,-7.1,5,19.6,317376,0
30,0.17,15,14.83,310889,0
17.5,-3,10,10.5,204907,990861
12,2,5,5,219710,997889
7,0,5,2,329024,0
10.5,0.5,5,5,218177,992746
19,1.75,15,2.25,327005,0
21,-3.5,10,14.5,118239,0
18.5,1,10,7.5,303391,0
22.5,-0.75,15,8.25,314955,0
34.5,-14.25,10,38.75,229938,0
10.5,1.08,5,4.42,202501,998934
11,1,5,5,121809,0
27,-6,5,28,211658,0
19,3,10,6,324408,0
18,1,10,7,119625,0
16.5,1.37,5,10.13,109075,0
14.5,-4.5,5,14,112410,0
11,-0.75,5,6.75,121393,0
12,1,5,6,125784,0
12,1.67,5,5.33,113693,0
15,2.5,10,2.5,200385,0
8,-2,5,5,321353,0
23,-1.83,5,19.83,122060,0
13,1.33,5,6.67,107926,0
31.5,-6,10,27.5,211285,0
35.5,-4,10,29.5,220885,998554
17.5,-0.17,10,7.67,114274,0
13.5,1,5,7.5,319320,0
28.5,-15.5,5,39,124578,0
9,0,5,4,310774,0
21,-0.63,5,16.63,102914,0
32.5,-10.02,5,37.52,125223,0
27.5,2,15,10.5,226788,0
12,2,5,5,319924,0
19.5,-10.25,5,24.75,106488,0
13,0.67,5,7.33,229358,997428
17,-3,5,15,306168,0
16,-0.2,5,11.2,127148,0
21,1,10,10,129492,0
11.5,1.5,5,5,123424,0
25.5,-6.6,10,22.1,311342,0
11,1.33,5,4.67,314153,0
16.5,-1,5,12.5,214770,0
15.5,-2,5,12.5,124125,0
29.5,-5,5,29.5,215415,0
21,4.5,15,1.5,218625,0
20.5,0.7,10,9.8,127699,0
11,-0.5,5,6.5,326845,0
17.5,0.87,5,11.63,124846,0
21.5,0.62,10,10.88,215163,0
20.5,2.25,10,8.25,211033,0
21.5,-7.25,5,23.75,313434,0
14,2.67,10,1.33,200114,0
11,1.17,5,4.83,317609,0
16.5,-1.5,10,8,331356,990817
19.5,-3,5,17.5,122304,0
17.5,-2.17,10,9.67,322495,0
11.5,-0.25,5,6.75,325615,993526
15,3.33,10,1.67,301981,0
22.5,0.1,5,17.4,126121,0
21,-2.5,5,18.5,329814,0
29,0.95,15,13.05,226536,0
10,1.67,5,3.33,117169,0
16.5,0.67,10,5.83,210339,0
15.5,2.35,5,8.15,204097,0
10.5,1,5,4.5,111721,0
8,1,5,2,206290,997212
27,-3.67,10,20.67,302432,0
16,-4,5,15,227602,0
13,1.25,5,6.75,108896,0
27,-2.15,5,24.15,114490,992372
14,0.5,5,8.5,306185,0
11,2,5,4,118067,0
6.5,1.5,5,0,125524,0
19,-0.63,5,14.63,309245,0
16,-3.5,5,14.5,226230,994572
16,-2.25,5,13.25,108261,0
12.5,0.83,5,6.67,229537,0
13.5,1.83,5,6.67,109343,0
18.5,-6,5,19.5,230284,999451
29,-17,5,41,308610,0
16,-1,5,12,225813,0
14,-1.5,5,10.5,122729,992147
23,-3,5,21,102769,0
17.5,-2.5,10,10,221682,0
10,1,5,4,325597,0
18,1.83,5,11.17,205883,0
22,1,5,16,316999,0
18,3,15,0,221303,996850
19,-1.33,10,10.33,310532,996779
14,0,5,9,105245,0
13,-2,5,10,117413,0
14,-1.5,5,10.5,319955,0
17,4,10,3,103576,0
18.5,-0.17,5,13.67,306973,0
11,1,5,5,225537,0
14,4,10,0,314803,0
19,0.5,5,13.5,226174,0
14,-1.25,5,10.25,100847,995508
20,2.33,10,7.67,313649,0
20.5,-3.5,5,19,123327,991807
11.5,0.92,5,5.58,215919,0
22,-2.95,5,19.95,202920,0
10.5,0.5,5,5,223370,0
13.5,-0.5,5,9,207620,998108
23.5,-4,10,17.5,317890,0
19,-1.33,5,15.33,122027,0
16,0.5,5,10.5,311862,0
12,2,5,5,119121,0
13,1.67,10,1.33,116575,0
22,1.5,10,10.5,129761,992981
36,1.33,20,14.67,217069,0
19,-3,5,17,119422,990696
16,0,5,11,115810,999802
14.5,-7.5,5,17,308457,0
27.5,-11.25,5,33.75,101651,0
19,1.33,10,7.67,320849,0
14,0,5,9,103013,0
12.5,-0.75,5,8.25,122952,0
20,-1.83,5,16.83,102172,0
13,0.58,5,7.42,220739,998908
20,4,10,6,228491,0
17.5,-6.17,5,18.67,322849,994490
15,-4.83,5,14.83,311878,0
14.5,-2.17,5,11.67,208179,0
17.5,1.33,10,6.17,204572,998001
17.5,-8.08,5,20.58,325549,0
14.5,-8.25,5,17.75,315594,0
22,0,10,12,205043,995807
27,-1.5,5,23.5,102506,0
30.5,-5.75,15,21.25,129475,0
8,1.5,5,1.5,107905,0
28.5,-7.13,5,30.63,116048,0
18.5,0.17,10,8.33,225649,0
18.5,-4.88,5,18.38,327733,0
15,1.37,5,8.63,202968,0
21,-3.83,10,14.83,115154,0
13.5,2.17,10,1.33,116906,0
30,-3,20,13,104087,0
24,-8.67,5,27.67,226062,0
23.5,-4.67,10,18.17,119646,0
20,0.33,5,14.67,120796,0
24,1.45,15,7.55,223103,0
18,1.4,5,11.6,222205,0
17,-1.33,5,13.33,312424,992507
38,-9.5,10,37.5,111986,0
15.5,1.3,5,9.2,222464,0
17.5,2.5,15,0,113674,0
13,2.5,5,5.5,326231,0
19.5,2.17,10,7.33,328887,0
15,0.4,5,9.6,227958,0
11,-1.5,5,7.5,216665,992057
16,1.27,5,9.73,202018,0
18.5,-1.5,5,15,201127,998199
19.5,-2,5,16.5,213016,0
17,0.71,5,11.29,221007,998637
31,2.75,20,8.25,110116,995988
22,2.8,10,9.2,324399,0
9,0.25,5,3.75,223877,0
21,-1,5,17,201120,0
21,2,10,9,204771,990841
30.5,-2.1,15,17.6,321809,991256
6,1,5,0,304661,0
11,1.5,5,4.5,228664,0
10,1.5,5,3.5,209289,0
34.5,-6,10,30.5,328697,0
29,-6,10,25,207485,0
25.5,-3,5,23.5,102873,0
14,1.58,5,7.42,329595,0
14.5,-2,5,11.5,230006,0
21.5,-2,5,18.5,111164,0
23.5,-3,10,16.5,127240,0
12,-1.67,5,8.67,108693,992768
23,1.95,15,6.05,109281,995969
21.5,-1.25,10,12.75,117610,999657
33,-6.08,5,34.08,318595,0
15,2.17,10,2.83,324705,0
17,-4,10,11,118756,0
15,-1,5,11,214313,0
23,1.04,10,11.96,109000,0
27,-7.88,5,29.88,127764,992075
18,4.33,10,3.67,212492,0
21,-3,5,19,101091,998163
10.5,-0.5,5,6,320658,0
20.5,-1.25,5,16.75,313997,0
21.5,-4.5,5,21,330290,995722
17,2,10,5,326537,996185
21,-3.33,5,19.33,321544,995091
24.5,3.96,15,5.54,222924,0
20.5,0.92,10,9.58,316923,0
35.5,4.87,25,5.63,313207,0
25.5,2.13,10,13.37,330876,0
20.5,0.5,10,10,103771,0
7.5,1,5,1.5,319504,0
13,2.5,5,5.5,125692,0
12.5,0.5,10,2,201566,990383
7,2,5,0,204684,990874
30.5,-5,10,25.5,327065,996436
7,2,5,0,124678,0
12.5,0.83,5,6.67,320111,0
23.5,1,15,7.5,206850,0
18.5,-2.17,5,15.67,201324,0
12,-1.25,5,8.25,111809,0
11,1.5,5,4.5,104382,997978
19,-6.67,5,20.67,312558,996228
10.5,1.25,5,4.25,312286,990969
8.5,1.25,5,2.25,218871,997689
22.5,-3,5,20.5,211429,0
13,2.5,5,5.5,130534,0
35.5,1.25,20,14.25,318468,996730
27.5,1.75,15,10.75,102331,0
16.5,0.96,5,10.54,116616,0
17.5,-3.17,5,15.67,208276,0
28.5,3.37,20,5.13,216890,0
22.5,-1.25,10,13.75,107483,0
15,-1,5,11,217651,0
22,-2.17,15,9.17,331394,996499
8.5,0.5,5,3,227115,0
11,-1.75,5,7.75,118512,0
24,4,20,0,100035,0
19.5,1.8,10,7.7,314724,0
12.5,0.5,10,2,129380,0
11.5,-1,5,7.5,202879,0
19.5,-6.25,5,20.75,101828,0
32,-24.4,5,51.4,322814,0
12,-0.33,5,7.33,216389,0
16,-2.67,5,13.67,209634,0
37,-16.5,5,48.5,119801,0
7,2,5,0,322051,0
8,1.5,5,1.5,107839,997751
20,-1.25,10,11.25,202746,0
12.5,1.5,5,6,315922,0
11.5,1.5,5,5,204898,998259
8,3,5,0,200884,995222
14.5,2,10,2.5,230242,0
16,1.33,10,4.67,116215,0
21.5,-1.1,10,12.6,105783,0
17.5,-5.83,10,13.33,303910,997117
17.5,0.75,10,6.75,228947,0
33,-15.85,5,43.85,124346,996369
16.5,-10.25,5,21.75,215495,0
18,0.83,10,7.17,109219,0
27.5,-4.92,5,27.42,126020,999163
31.5,5.1,20,6.4,224479,0
21,2,15,4,125928,0
29.5,0.75,20,8.75,223778,0
24,-0.33,10,14.33,219979,0
19.5,0,10,9.5,101234,999669
10.5,1.25,5,4.25,318866,991469
17,1.5,10,5.5,129126,992846
29.5,5.5,20,4,200967,0
14,-11,5,20,304818,0
7,1,5,1,316655,0
18.5,-0.17,5,13.67,301019,0
16,0.17,10,5.83,207261,995357
17.5,-6.92,5,19.42,113837,0
11,0,5,6,129840,993768
16,-1.5,10,7.5,318433,998410
27,2.75,15,9.25,306613,0
29,-3,10,22,225960,0
10.5,1.83,5,3.67,201860,0
20,-3.5,5,18.5,123374,0
22,7,15,0,202859,995452
17,2.33,10,4.67,224035,0
15.5,-1.13,5,11.63,300321,999424
17,-3,5,15,212505,0
28,-5.8,5,28.8,303921,0
28,-1.5,10,19.5,105737,999426
22,-3,10,15,115211,0
12,1,5,6,214851,0
25,-8,10,23,204284,0
21.5,-4.25,10,15.75,213438,0
33,-2.25,20,15.25,203134,0
19,1,10,8,329963,0
17.5,-0.17,5,12.67,122626,0
14.5,-6.25,5,15.75,110368,0
27.5,5.6,20,1.9,323071,0
25,1.53,10,13.47,200560,0
17,-3.5,10,10.5,226701,993899
14.5,0.83,5,8.67,303438,0
21.5,-4.7,10,16.2,210206,0
32.5,-10.83,5,38.33,105526,0
21,3,15,3,209891,0
20,-4,10,14,323247,990307
27,-8.5,5,30.5,114643,0
30.5,-16,15,31.5,316179,0
19.5,-1.5,5,16,128992,0
7,2,5,0,118919,0
16,1.67,5,9.33,313593,992709
14,-3,5,12,322103,991601
20.5,-8.38,5,23.88,315247,998948
19,2.4,10,6.6,321272,0
20.5,-0.08,10,10.58,310343,0
21.5,-1.5,5,18,229404,0
20,0.33,5,14.67,225453,993343
14.5,-0.5,5,10,223181,0
20.5,5.5,15,0,222600,998856
21,-0.25,10,11.25,117984,999893
11,-4.75,5,10.75,308820,0
28.5,-5.5,5,29,208894,0
30.5,2,15,13.5,200292,0
11,2.5,5,3.5,229640,0
19,4,10,5,121067,0
24,3.47,10,10.53,328137,992790
18.5,-1.5,10,10,202735,0
21,-1.33,5,17.33,306318,997510
15,-2,5,12,104864,0
15.5,1.67,10,3.83,315911,0
13,0,5,8,112064,0
34,-13.5,10,37.5,328709,0
17.5,-2.17,5,14.67,203285,0
15.5,0.83,10,4.67,108364,0
17.5,1.17,10,6.33,230263,0
11.5,1.5,10,0,310509,997097
16.5,1.5,10,5,115040,0
29,2.5,15,11.5,321641,0
18.5,-11.5,5,25,227134,0
16.5,1.37,5,10.13,301006,0
25,-12.83,5,32.83,108745,0
13,-0.25,5,8.25,105762,0
37,-7,15,29,214615,0
11,-2,5,8,313843,0
15,3.33,10,1.67,201581,0
10.5,1.25,5,4.25,221148,0
27.5,-2.46,5,24.96,206073,0
9,0.5,5,3.5,204008,0
17.5,-0.5,10,8,202760,995032
17,2,15,0,205316,0
21,1,10,10,325407,0
28.5,-3.5,10,22,330943,997890
36.5,-9,10,35.5,213717,0
23,-7,5,25,100691,0
16,-1.25,5,12.25,106300,990731
16,-9,5,20,212338,0
12,0.25,5,6.75,228694,998782
17.5,-6.58,5,19.08,103514,0
22.5,-4,5,21.5,307167,0
20,1.5,15,3.5,228934,0
20.5,-6.67,5,22.17,315512,0
19.5,-1.5,5,16,121492,0
18,-3,5,16,201428,998757
7,0.5,5,1.5,114375,0
21,4,15,2,213273,0
13.5,-0.5,5,9,114548,0
16,0,10,6,223739,0
17,-7.5,5,19.5,315069,0
12.5,-0.75,5,8.25,105617,0
12,1.75,5,5.25,327724,993007
19.5,4.33,10,5.17,100197,0
13,-1.33,5,9.33,103188,0
15,-1.67,5,11.67,304916,0
23,-3,5,21,207024,0
23,-1.25,10,14.25,222846,0
30,2,15,13,128278,993654
11,-3,5,9,226248,999686
5.5,-1,5,1.5,125229,991235
16,-0.67,5,11.67,113931,0
28,-12.33,15,25.33,317238,0
26,-3.5,5,24.5,322904,0
9.5,0.75,5,3.75,111290,992704
14.5,1,10,3.5,130623,0
21,1.2,5,14.8,229365,0
24,0.87,10,13.13,324819,0
26.5,-3,5,24.5,300034,0
11.5,-0.5,5,7,119970,0
21.5,-0.25,10,11.75,225392,0
7,2,5,0,223069,990282
19.5,4.5,15,0,209211,0
23.5,0.54,10,12.96,116270,0
8,0.75,5,2.25,216291,0
19,0.33,5,13.67,304022,0
31,-7.25,10,28.25,212161,0
10.5,-0.25,5,5.75,122789,0
16,3,10,3,318513,0
22.5,0.29,10,12.21,112140,0
25.5,-4.75,10,20.25,102096,999934
21,1.67,10,9.33,301560,0
28,2.5,15,10.5,312135,0
8.5,-3.5,5,7,112252,0
34,0.25,15,18.75,101103,0
7,2,5,0,103833,0
14,1.67,5,7.33,301448,0
16,1.83,10,4.17,108262,994972
19.5,0.17,10,9.33,315304,994422
19.5,-0.63,10,10.13,227704,0
15,1.25,5,8.75,317254,0
15.5,0.83,10,4.67,101394,0
20,-3.33,10,13.33,123718,0
32,-3,10,25,117211,0
22,-4.5,10,16.5,313269,0
15.5,-3,5,13.5,111938,994143
25.5,0.08,10,15.42,110097,996657
29.5,-4.83,10,24.33,229654,996817
14.5,0.83,5,8.67,210377,0
23,2.4,15,5.6,313392,0
26,-7.83,5,28.83,302346,0
16,-1,5,12,209716,0
16,-1.75,5,12.75,203734,0
35.5,-8.86,5,39.36,125502,0
9.5,-2.5,5,7,124868,0
21.5,0.92,5,15.58,314546,0
26,-3.5,10,19.5,305377,0
7,-0.75,5,2.75,204075,0
7.5,1,5,1.5,207551,0
15.5,-1.5,5,12,110721,0
24,-7.5,5,26.5,201390,0
9,-1.75,5,5.75,123193,0
15.5,-0.5,5,11,318562,995337
15,0.5,5,9.5,107931,0
29.5,4.5,20,5,230367,0
9,2,5,2,323132,0
8,1.5,5,1.5,126935,0
8.5,0.83,5,2.67,226141,996230
13,0.5,10,2.5,315600,0
21,-6.83,5,22.83,101252,0
14,-2,5,11,221592,0
20.5,-4.63,5,20.13,112786,0
13,1,5,7,113362,990156
31,1,15,15,202946,0
35,-11.25,15,31.25,102512,0
14.5,0.5,10,4,120249,0
10,2,5,3,111082,0
16,0,5,11,216967,0
17,1.5,10,5.5,208169,0
19.5,1.83,5,12.67,311900,0
19,0,10,9,217742,0
26,-3.33,10,19.33,205905,0
12,1.75,5,5.25,127710,0
6,1,5,0,210082,0
16,1.12,5,9.88,228546,992281
19.5,4.5,15,0,100020,995020
35,-7,10,32,220427,0
22.5,-5.79,5,23.29,104528,995931
28,1,15,12,303757,0
22,5.25,15,1.75,329119,993542
19,-8.75,5,22.75,300616,993186
27.5,0.63,10,16.87,311331,0
16,3,10,3,217682,998017
