Comment Split,Category,TempF,TempC,Comment,Tweet Id,Created At
park,Water,57,13.9,"Police on a blitz against cycling in the Park, fining them £60. Bastards!",384953017608699904,01/10/2013 08:08:46
doesnt,Water,57,13.9,David introduced his new dog whose Swahili name doesn\'t translate as Doglet,385322630003572736,02/10/2013 08:37:28
doesnt,Water,57,13.9,David introduced his new dog whose Swahili name doesn\'t translate as Doglet,385680952745558016,03/10/2013 08:21:19
race,Water,59,15,"Cyril Wood Cup won by Mike Olizar in race 1, Boris was 2nd in race 2",386423438711480320,05/10/2013 09:31:41
plus,Water,58,14.4,Out sailing with John Luckhurst and Alix Christie plus their kids. What a day,387131149556146176,07/10/2013 08:23:53
mike,Water,56,13.3,What a treat! Double sided Chocolate biscuits from Mike O and milk from George.,387131679930081280,07/10/2013 08:25:59
david,Water,59,15,David Mackertich wanted his name in print so David here you are!!,387506701253218304,08/10/2013 09:16:11
dingy,Water,59,15,Our dear president has passed his level 1 dingy sailing exam. well done Norm.,387861388477341697,09/10/2013 08:45:35
races,Water,54,12.2,Buoys now in correct place for 100 yd races. David didn\'t see moon eclipse,392205191711555584,21/10/2013 08:26:19
arrived,Water,54,12.2,"James Norton was in the water when I arrived, still in when I left.",393290899750662144,24/10/2013 08:20:32
refused,Water,54,12.2,"Flora took a photo of three arses but refused a photo of her \""front\""",393653559822385152,25/10/2013 08:21:37
hampton,Water,54,12.2,"Serps very, very very crowded. I swam at Hampton with George and family",394412705748357120,27/10/2013 10:38:11
cred,Water,53,11.7,"Came by car, park closed couldnt park (no cred card) went home for b\'fast",394737532849893376,28/10/2013 08:08:56
serps,Water,52,11.1,Really not much to say today except we Serps swimmers are a wonderful group,395840106579632128,31/10/2013 09:10:10
rest,Water,52,11.1,Flora and her gang did press ups; the rest of us swam and eat Jaffa Cakes,396201998703673345,01/11/2013 09:08:12
handicapper,Water,52,11.1,"1st winter series races, some interesting handicapping, the handicapper won his",396571853013413888,02/11/2013 09:37:52
honour,Water,45,,Alan L. Rob O. and Robin upheld Serps honour at the Bec. Serps team came 3rd,442628880135122944,09/03/2014 11:52:03
32,Water,50.5,10.3,Gorgeous morning. This date last year water was 32,450912005906776064,01/04/2014 08:26:14
journalist,Water,52,11.1,Maggs Races. Worthy winners were Luckhurst junior and Journalist Rod,452374325476487168,05/04/2014 09:16:58
la,Water,53,11.7,The flowers that bloom in the Spring tra la having nothing to do with the case,454172781488652288,10/04/2014 08:23:23
enjoyed,Water,54,12.2,300 yard marker buoy just repainted. Many swimmers enjoyed a sunny breakfast,455278414124306432,13/04/2014 09:36:47
showed,Water,54,12.2,Volker and Sara W spoke English together. Sara showed her Marathon blister,455632748058017792,14/04/2014 09:04:47
necessarily,Water,56,13.3,Merlin said: Journalists give the facts but not necessarily the truth,459249450192752640,24/04/2014 08:36:16
parents,Water,54,12.2,Lovely photo of the Gooselets with their loving parents from John Tierney,460372833596489728,27/04/2014 11:00:11
yet,Water,55,12.8,Frances\'s daughter\'s birthday cake was delicious. Stuart smiled yet again,460697348507963392,28/04/2014 08:29:41
cav,Water,58,14.4,Deirdre wardened Julian and Anisa are back Jeremy Cav has a cracked rib,463602187302879233,06/05/2014 08:52:29
hawick,Water,56,13.3,"Convoluted conversation about the size of balls In Hawick, not sure why",466138614389571584,13/05/2014 08:51:20
unmentionables,Water,60,15.6,60 and rising like the wetsuiters The three unmentionables splashed me,467219387167309826,16/05/2014 08:25:57
john,Water,62,16.7,Alan. Titmuss race won by Rob O and john Reid Vet,467593025972363264,17/05/2014 09:10:39
georges,Water,65,18.3,23 years marriage for Rob and Mrs Rob. George\'s girls swam for 1 hour,467969483039322112,18/05/2014 10:06:33
enjoyed,Water,65,18.3,Deirdre wardened beautifully. Hawick Balls from Laura much enjoyed. Thanks,468671157324238848,20/05/2014 08:34:46
algae,Water,65,18.3,George got debagged twice Tori swam very elegantly algae building rapidly,469398226727337984,22/05/2014 08:43:52
tea,Water,64,17.8,"In Rod\'s absence Sam Mound made me some tea, very nice it was too",469787535053692928,23/05/2014 10:30:51
wet,Water,63,17.2,Haydn won the Bill Phipps race in very wet conditions with cake made by  Rosie,470127371765706752,24/05/2014 09:01:14
ordered,Water,61,16.1,Somebody has broken the thermometer so I have ordered a new one,471216263457685504,27/05/2014 09:08:06
recorded,Water,61,16.1,"Flora, Andy and Bee qualified, Steve Newells\' thermometer recorded the temp",472294686242390016,30/05/2014 08:33:22
official,Water,62,16.7,New green thermometer givers exactly same temp as official Triathlon measurement,473034268638453761,01/06/2014 09:32:12
swimmers,Water,64,17.8,Noe the triathlon excitement is over we real swimmers can get back to work,473380920553385985,02/06/2014 08:29:41
mark,Water,64,17.8,Some of us were lucky enough to share Mark and Theresa\'s happy day last Saturda,473740894731247616,03/06/2014 08:20:05
turned,Water,64,17.8,Isabel misread my all Serps email and then turned me down for a quickie,474468547587227648,05/06/2014 08:31:31
thermometer,Water,63,17.2,D Day remembered. Temperature disagreements continue despite new thermometer,474838428388179968,06/06/2014 09:01:18
thank,Water,64,17.8,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478482752468443137,16/06/2014 10:22:32
thank,Water,64,17.8,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478482863126745088,16/06/2014 10:22:59
thank,Water,64,17.8,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478482965358735360,16/06/2014 10:23:23
thank,Water,66,18.9,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478483115703545856,16/06/2014 10:23:59
thank,Water,68,20,"Scorching!I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478483269730975744,16/06/2014 10:24:35
thank,Water,68,20,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478483386177421312,16/06/2014 10:25:03
thank,Water,70,21.1,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478483479630712832,16/06/2014 10:25:25
thank,Water,66,18.9,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478483615182245888,16/06/2014 10:25:58
thank,Water,68,20,"I\'m away in Scotland, Temperatures taken by Ted. Thank you Ted",478483754617696256,16/06/2014 10:26:31
bee,Water,66,18.9,"Very noisy changing room: Will, Rosie, Flora, Andy, Bee, Olly etc. in full voice",478825670672674816,17/06/2014 09:05:10
thames,Water,68,20,Gordon recited a Rudyard Kipling poem about the Thames. A wonderful treat for us,479177668328714240,18/06/2014 08:23:53
cancelled,Water,69,20.6,Jeremy needs entries for River Nene otherwise it\'s cancelled,479537671308840960,19/06/2014 08:14:24
shorter,Water,72,22.2,Feels like summer although the days are getting shorter but algae getting longer,480993877462380545,23/06/2014 08:40:51
hospital,Water,70,21.1,"Apologies for delay I was at the eye hospital, I need a cataract operation",481888092824276992,25/06/2014 19:54:09
tasty,Water,70,21.1,Supper at my place with first course of tasty green Serpentine soup,482438439766601728,27/06/2014 08:21:01
80,Water,71,21.7,"Too much news to get it all in 80 characters, events all over the country",482814439306326016,28/06/2014 09:15:07
hour,Water,65,18.3,Well done to George and the 9 two hour qualified girls. Now for the Channel,483530740005888000,30/06/2014 08:41:26
anne,Water,68,20,"Jaki, Frances, James, Norm, Flora, George, Bee, Will, Anne, Jeremy etc all swam",483888765308772352,01/07/2014 08:24:06
flutterby,Water,70,21.1,Jaki debagged Rob who splashed me. Kevin swam flutterby,484619995650215936,03/07/2014 08:49:45
sailing,Water,72,22.2,800 Scratch Race. Guess who won? Committee meeting. Sailing tomorrow,485347628553891840,05/07/2014 09:01:06
lots,Water,70,21.1,Jaki tried to debag me unsuccessfully. Flora got lots of hugs. Ted swam a mile,486424268767756289,08/07/2014 08:19:17
5,Water,69,20.6,Lots of excitement but nobody told me why. 5 donuts from Neil. Delicious,486784503344816130,09/07/2014 08:10:44
done,Water,65,18.3,Bridge 2 Bridge won by warden Ros. Well done to all with special thanks 2 Duff,487893894135558145,12/07/2014 09:39:03
doesnt,Water,69,20.6,Great minds think alike but some say mine doesn\'t. Any suggestions?,488967534532894721,15/07/2014 08:45:19
swimmers,Water,71,21.7,New heat wave on the way allows proper swimmers to get a sun tan,489329400501243904,16/07/2014 08:43:15
yvonne,Water,75,23.9,Brian won Rosie\'s 1 mle race. Cyril and Yvonne made a welcome visit,490429690470203392,19/07/2014 09:35:24
congratulations,Water,74,23.3,The wardening system is working wonderfully well so congratulations to Ros,491497533412483072,22/07/2014 08:18:38
hugged,Water,74,23.3,Rob splashed me Andy arm wreslted me Mirand hugged me Lucky Me,491861940919357440,23/07/2014 08:26:39
hugged,Water,74,23.3,Rob splashed me Andy arm wrestled me Miranda hugged me Lucky Me,491862279462592512,23/07/2014 08:28:00
olizar,Water,74,23.3,Want your name here? Bring some biscuits. Mike Olizar did so well done Mike,493676240499650560,28/07/2014 08:36:02
france,Water,73,22.8,Lots of swimmers on standby for swim to France weather looks reasonable,494036663442874368,29/07/2014 08:28:13
encroach,Water,71,21.7,Oh Bliss oh Rapture unforeseen as the algae encroach on our territory,494408437145817088,30/07/2014 09:05:31
getting,Water,73,22.8,Another lovely day although the spaghetti field is getting thicker,494761520166105088,31/07/2014 08:28:33
bites,Water,74,23.3,Lovely breakfast with Alix. Flora covered in mosquito bites. Bad Channel weather,495136187632586753,01/08/2014 09:17:20
½,Water,73,22.8,Great day yesterday at the Nene. James is ½ way to France,496240342665265152,04/08/2014 10:24:52
serps,Water,72,22.2,My campaign for reduced emails to the whole serps group has started,496578041167216640,05/08/2014 08:46:45
toffees,Water,66,18.9,"Water now probably too cold for westsuiters, lovely toffees from unknown source",499839909847629824,14/08/2014 08:48:15
wearing,Water,66,18.9,I think that wetsuiters should be prohibited from wearing SSC swimming hats,500204555230261248,15/08/2014 08:57:13
swimming,Water,62,16.7,Interesting article in yesterday\'s Wall Street Journal about swimming and sex,502011585582620674,20/08/2014 08:37:43
ingrids,Water,62,16.7,Compliments paid about my Tweets. Good reception for Ingrid\'s new mug designs,503833971474841600,25/08/2014 09:19:14
challenge,Water,62,16.7,Captain Sarah Legrand was congratulated on her University Challenge win,504189166578839553,26/08/2014 08:50:39
sailing,Water,62,16.7,President Norm returned from France and talked about sailing,504540724172693504,27/08/2014 08:07:37
swimmers,Water,62,16.7,Air warmer than water did not deter hardy swimmers from swimming,504899433134571520,28/08/2014 07:53:00
sarah,Water,63,17.2,"Celebratory Dover swim with Dani, George, Mrs George, Sarah W",506313915408867328,01/09/2014 05:33:38
nor,Water,64,17.8,"What a day, nobody was rude to me nor did I get debagged",506721611987566592,02/09/2014 08:33:41
sunny,Water,65,18.3,Nice to be back on such a glorious sunny day. More chat than swimming,509633416770625536,10/09/2014 09:24:09
clothes,Water,64,17.8,150th anniversary photo and outstanding turnout for all Clothes Race,510721811034943489,13/09/2014 09:29:03
deeley,Water,64,17.8,"George, Dart swimmer showed off his medal, Bill Deeley and I talked club finance",511789931501723648,16/09/2014 08:13:22
swimming,Water,65,18.3,General consensus about the joy of open water swimming. President Norm agreed,512157011187101696,17/09/2014 08:32:01
rosie,Water,65,18.3,Scots vote No. Serpers welcome their Scottish compatriots. Rosie gave me a hug,512870919807991808,19/09/2014 07:48:50
fly,Water,66,18.9,Final swim by Mark and Kristie before they fly to Aus on Tuesday. Bye Bye,513248613414473729,20/09/2014 08:49:39
impey,Water,63,17.2,John Tierney asked me about my antecedents. Peter Impey talked sailing,514686419491880961,24/09/2014 08:02:59
progressing,Water,62,16.7,"2 swiimmers swam 1 mile butterfly. Kevin is progressing, Rob was rather pathetic",515416071097290752,26/09/2014 08:22:21
scones,Water,64,17.8,Birthdays for John Luckhurst and Bee Heller plus scones and cake. Delicious,516866841957134336,30/09/2014 08:27:12
poo,Water,64,17.8,Big Thank You to Tony for cleaning goose poo from the board. Cakey cake from Sam,517233099965747200,01/10/2014 08:42:35
wish,Water,63,17.2,"A gorgeous morning, biscuits from a returned Isobel. Wish I was swimming",517955892508364800,03/10/2014 08:34:42
speech,Water,64,17.8,"Jan won the race, Mike Olizar made a speech. Lots of cake and biscuits",518329865356210176,04/10/2014 09:20:44
gentle,Water,57,13.9,The Flyers were hardly flying more of a gentle potter but they did their mile,520488029694480384,10/10/2014 08:16:31
everyone,Water,57,13.9,"Fabik, please come back. Eric won yet again, Everyone else was 2nd",520887416287424512,11/10/2014 10:43:32
dried,Water,56,13.3,"Oh dear me, My thought process has temporarily dried up but my voice hasn\'t",521939484334899200,14/10/2014 08:24:04
refuse,Water,57,13.9,Rosie Temple made me an offer I can\'t refuse for next Tuesday,523031859404361728,17/10/2014 08:44:47
won,Water,59,15,Cyril and Yvonne watched some very competitive racing won by Alice,523402951579422720,18/10/2014 09:19:22
buoys,Water,55,12.8,Where are the weights for the Winter Series buoys?,526318002187550721,26/10/2014 10:22:44
thanks,Water,55,12.8,"55 yard winter series buoys in place, grateful thanks to Rod for his help",526674155891335168,27/10/2014 09:57:58
not,Water,55,12.8,"It\'s not my fault that the temperature is not going down, blame somebody else",527028282345390080,28/10/2014 09:25:08
skin,Water,54,12.2,Smiles as Neil Drinkwater arrived with his leopard skin shoes,528118313675538433,31/10/2014 09:36:32
laugh,Water,55,12.8,"Robert\'s butterfly is improving, John Luckhurst made Nathalie laugh",529206532215685120,03/11/2014 09:40:44
bridge,Water,52,11.1,I said Good Morning to Boris on Hammersmith Bridge. The other HC\'s did the temp,530673446033039360,07/11/2014 10:49:43
w,Water,42,,Said Happy New Year to Neil D Edward W and Phil E who I haven\'t seen this year,570887971387387906,26/02/2015 10:07:53
swans,Water,51,10.6,Spring is here the sun is out the swans getting very horny 7 goslings already,585372030276673536,07/04/2015 09:22:22
sunny,Water,54,12.2,You can\'t beat a swim on a very sunny Sunday morning at the Serps,587183390992031744,12/04/2015 09:20:04
shall,Water,55,12.8,So many good things to say that I shall say nothing to break the silence,587897567997988864,14/04/2015 08:37:57
smelt,Water,58,14.4,Apparently the dehumidifier died and the lovely Laura smelt it in time,595674801492107264,05/05/2015 19:41:54
samlet,Water,57,13.9,Big turnout for Wednesday morning race won by Samlet.,595876255167283202,06/05/2015 09:02:24
spoiled,Water,56,13.3,"Shalil\'s birthday. 3 cakes plus biscuits, aren\'t we spoiled",596240787362426882,07/05/2015 09:10:55
not,Water,57,13.9,Terrific biscuit selection so many that they were not all eaten,596590999134203904,08/05/2015 08:22:32
swimming,Water,58,14.4,I\'m not sure whether I prefer sailing or swimming. Your thoughts please,597331646728249344,10/05/2015 09:25:37
invention,Water,60,15.6,The Zip or Velcro? Which is the greater invention? Comments welcomed,598404763277991936,13/05/2015 08:29:48
got,Water,58,14.4,Media whore status reclaimed My Mum and I got two mentions on BBC radio 3 today,599130438070870017,15/05/2015 08:33:22
